#miRNA	read_count	precursor	total	000	001	002	003	004	005	000(norm)	001(norm)	002(norm)	003(norm)	004(norm)	005(norm)
mmu-miR-22-3p	40930.00	mmu-mir-22	40930.00	6766.00	6132.00	6519.00	6946.00	6460.00	8107.00	951.66	1022.50	1328.48	1332.82	1096.44	1105.84
mmu-miR-221-5p	4179.00	mmu-mir-221	4179.00	807.00	632.00	739.00	611.00	707.00	683.00	113.51	105.38	150.60	117.24	120.00	93.16
mmu-miR-221-3p	34434.00	mmu-mir-221	34434.00	4474.00	4243.00	5389.00	6395.00	6306.00	7627.00	629.28	707.51	1098.20	1227.09	1070.30	1040.36
mmu-miR-222-5p	426.00	mmu-mir-222	426.00	65.00	61.00	73.00	56.00	62.00	109.00	9.14	10.17	14.88	10.75	10.52	14.87
mmu-miR-222-3p	32014.00	mmu-mir-222	32014.00	3128.00	3233.00	4032.00	5751.00	5719.00	10151.00	439.96	539.10	821.67	1103.52	970.67	1384.65
mmu-miR-223-5p	586.00	mmu-mir-223	586.00	74.00	66.00	80.00	167.00	70.00	129.00	10.41	11.01	16.30	32.04	11.88	17.60
mmu-miR-223-3p	1944.00	mmu-mir-223	1944.00	261.00	152.00	277.00	612.00	280.00	362.00	36.71	25.35	56.45	117.43	47.52	49.38
mmu-miR-224-5p	965.00	mmu-mir-224	965.00	137.00	112.00	94.00	188.00	151.00	283.00	19.27	18.68	19.16	36.07	25.63	38.60
mmu-miR-224-3p	1.00	mmu-mir-224	1.00	0	0	0	1.00	0	0	0	0	0	0.19	0	0
mmu-miR-23a-5p	82.00	mmu-mir-23a	82.00	12.00	5.00	10.00	16.00	15.00	24.00	1.69	0.83	2.04	3.07	2.55	3.27
mmu-miR-23a-3p	103892.00	mmu-mir-23a	103892.00	24387.00	19840.00	16309.00	15534.00	12563.00	15259.00	3430.10	3308.28	3323.55	2980.71	2132.28	2081.41
mmu-miR-23b-5p	466.00	mmu-mir-23b	466.00	81.00	65.00	51.00	71.00	62.00	136.00	11.39	10.84	10.39	13.62	10.52	18.55
mmu-miR-23b-3p	131836.00	mmu-mir-23b	131836.00	29337.00	25044.00	20096.00	19249.00	16550.00	21560.00	4126.33	4176.04	4095.28	3693.55	2808.98	2940.90
mmu-miR-24-1-5p	646.00	mmu-mir-24-1	646.00	125.00	97.00	90.00	103.00	82.00	149.00	17.58	16.17	18.34	19.76	13.92	20.32
mmu-miR-24-3p	115135.00	mmu-mir-24-1	115135.00	24568.00	21474.00	16459.00	16474.00	15436.00	20724.00	3455.56	3580.75	3354.11	3161.08	2619.91	2826.86
mmu-miR-24-3p	115138.00	mmu-mir-24-2	115138.00	24568.00	21474.00	16460.00	16475.00	15437.00	20724.00	3455.56	3580.75	3354.32	3161.27	2620.08	2826.86
mmu-miR-24-2-5p	10085.00	mmu-mir-24-2	10085.00	2047.00	1786.00	1378.00	1533.00	1304.00	2037.00	287.92	297.81	280.82	294.16	221.32	277.86
mmu-miR-25-5p	712.00	mmu-mir-25	712.00	92.00	93.00	85.00	182.00	118.00	142.00	12.94	15.51	17.32	34.92	20.03	19.37
mmu-miR-25-3p	79963.00	mmu-mir-25	79963.00	14934.00	12444.00	11481.00	11344.00	12348.00	17412.00	2100.51	2075.01	2339.67	2176.72	2095.79	2375.09
mmu-miR-26a-5p	1056825.00	mmu-mir-26a-1	1056825.00	168042.00	151888.00	154536.00	171135.00	173629.00	237595.00	23635.57	25327.05	31492.28	32837.85	29469.54	32409.22
mmu-miR-26a-1-3p	53.00	mmu-mir-26a-1	53.00	13.00	8.00	6.00	7.00	14.00	5.00	1.83	1.33	1.22	1.34	2.38	0.68
mmu-miR-26a-5p	1056949.00	mmu-mir-26a-2	1056949.00	168078.00	151906.00	154553.00	171152.00	173655.00	237605.00	23640.63	25330.05	31495.74	32841.11	29473.95	32410.58
mmu-miR-26a-2-3p	619.00	mmu-mir-26a-2	619.00	114.00	88.00	94.00	100.00	85.00	138.00	16.03	14.67	19.16	19.19	14.43	18.82
mmu-miR-26b-5p	126462.00	mmu-mir-26b	126462.00	24419.00	20437.00	20323.00	19549.00	18306.00	23428.00	3434.60	3407.83	4141.54	3751.12	3107.02	3195.70
mmu-miR-26b-3p	268.00	mmu-mir-26b	268.00	52.00	49.00	53.00	42.00	33.00	39.00	7.31	8.17	10.80	8.06	5.60	5.32
mmu-miR-27a-5p	6624.00	mmu-mir-27a	6624.00	1281.00	1019.00	829.00	1069.00	883.00	1543.00	180.18	169.92	168.94	205.12	149.87	210.47
mmu-miR-27a-3p	135136.00	mmu-mir-27a	135136.00	27112.00	24717.00	21084.00	20106.00	18448.00	23669.00	3813.38	4121.51	4296.62	3857.99	3131.12	3228.58
mmu-miR-27b-5p	1293.00	mmu-mir-27b	1293.00	279.00	207.00	194.00	188.00	155.00	270.00	39.24	34.52	39.53	36.07	26.31	36.83
mmu-miR-27b-3p	597602.00	mmu-mir-27b	597602.00	146891.00	111113.00	85621.00	84180.00	80613.00	89184.00	20660.62	18527.89	17448.36	16152.69	13682.21	12165.17
mmu-miR-2861	0.00	mmu-mir-2861	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-28a-5p	4158.00	mmu-mir-28a	4158.00	799.00	680.00	609.00	629.00	558.00	883.00	112.38	113.39	124.11	120.69	94.71	120.45
mmu-miR-28a-3p	8233.00	mmu-mir-28a	8233.00	1690.00	1512.00	1076.00	1195.00	1139.00	1621.00	237.70	252.12	219.27	229.30	193.32	221.11
mmu-miR-28c	4155.00	mmu-mir-28a	4155.00	799.00	679.00	609.00	627.00	558.00	883.00	112.38	113.22	124.11	120.31	94.71	120.45
mmu-miR-28b	9.00	mmu-mir-28b	9.00	1.00	0	3.00	2.00	2.00	1.00	0.14	0	0.61	0.38	0.34	0.14
mmu-miR-28c	258.00	mmu-mir-28c	258.00	47.00	41.00	37.00	49.00	35.00	49.00	6.61	6.84	7.54	9.40	5.94	6.68
mmu-miR-290a-5p	1.00	mmu-mir-290a	1.00	0	1.00	0	0	0	0	0	0.17	0	0	0	0
mmu-miR-290a-3p	0.00	mmu-mir-290a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-290b-5p	0.00	mmu-mir-290b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-290b-3p	0.00	mmu-mir-290b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-291a-5p	0.00	mmu-mir-291a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-291a-3p	0.00	mmu-mir-291a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-291b-5p	0.00	mmu-mir-291b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-291b-3p	0.00	mmu-mir-291b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-292a-5p	2.00	mmu-mir-292a	2.00	0	0	0	0	2.00	0	0	0	0	0	0.34	0
mmu-miR-292a-3p	0.00	mmu-mir-292a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-292b-5p	1.00	mmu-mir-292b	1.00	0	1.00	0	0	0	0	0	0.17	0	0	0	0
mmu-miR-292b-3p	0.00	mmu-mir-292b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-293-5p	0.00	mmu-mir-293	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-293-3p	2.00	mmu-mir-293	2.00	0	2.00	0	0	0	0	0	0.33	0	0	0	0
mmu-miR-294-5p	1.00	mmu-mir-294	1.00	1.00	0	0	0	0	0	0.14	0	0	0	0	0
mmu-miR-294-3p	0.00	mmu-mir-294	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-295-5p	0.00	mmu-mir-295	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-295-3p	0.00	mmu-mir-295	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-296-5p	214.00	mmu-mir-296	214.00	33.00	21.00	32.00	47.00	26.00	55.00	4.64	3.50	6.52	9.02	4.41	7.50
mmu-miR-296-3p	501.00	mmu-mir-296	501.00	91.00	64.00	48.00	87.00	92.00	119.00	12.80	10.67	9.78	16.69	15.61	16.23
mmu-miR-297a-5p	1.00	mmu-mir-297a-1	1.00	0	0	0	0	1.00	0	0	0	0	0	0.17	0
mmu-miR-297a-5p	1.00	mmu-mir-297a-2	1.00	0	0	0	0	1.00	0	0	0	0	0	0.17	0
mmu-miR-669m-5p	0.00	mmu-mir-297a-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466m-5p	0.00	mmu-mir-297a-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-297a-5p	1.00	mmu-mir-297a-3	1.00	0	0	0	0	1.00	0	0	0	0	0	0.17	0
mmu-miR-297b-3p	41.00	mmu-mir-297a-3	41.00	7.00	11.00	3.00	9.00	8.00	3.00	0.98	1.83	0.61	1.73	1.36	0.41
mmu-miR-297a-3p	41.00	mmu-mir-297a-3	41.00	7.00	11.00	3.00	9.00	8.00	3.00	0.98	1.83	0.61	1.73	1.36	0.41
mmu-miR-297c-3p	41.00	mmu-mir-297a-3	41.00	7.00	11.00	3.00	9.00	8.00	3.00	0.98	1.83	0.61	1.73	1.36	0.41
mmu-miR-669m-5p	0.00	mmu-mir-297a-3	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466m-5p	0.00	mmu-mir-297a-3	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-297a-5p	1.00	mmu-mir-297a-4	1.00	0	0	0	0	1.00	0	0	0	0	0	0.17	0
mmu-miR-297b-3p	41.00	mmu-mir-297a-4	41.00	7.00	11.00	3.00	9.00	8.00	3.00	0.98	1.83	0.61	1.73	1.36	0.41
mmu-miR-297a-3p	41.00	mmu-mir-297a-4	41.00	7.00	11.00	3.00	9.00	8.00	3.00	0.98	1.83	0.61	1.73	1.36	0.41
mmu-miR-297c-3p	41.00	mmu-mir-297a-4	41.00	7.00	11.00	3.00	9.00	8.00	3.00	0.98	1.83	0.61	1.73	1.36	0.41
mmu-miR-669m-5p	0.00	mmu-mir-297a-4	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-466m-5p	0.00	mmu-mir-297a-4	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-297b-5p	7.00	mmu-mir-297b	7.00	1.00	2.00	0	1.00	2.00	1.00	0.14	0.33	0	0.19	0.34	0.14
mmu-miR-297b-3p	41.00	mmu-mir-297b	41.00	7.00	11.00	3.00	9.00	8.00	3.00	0.98	1.83	0.61	1.73	1.36	0.41
mmu-miR-297a-3p	41.00	mmu-mir-297b	41.00	7.00	11.00	3.00	9.00	8.00	3.00	0.98	1.83	0.61	1.73	1.36	0.41
mmu-miR-297c-3p	41.00	mmu-mir-297b	41.00	7.00	11.00	3.00	9.00	8.00	3.00	0.98	1.83	0.61	1.73	1.36	0.41
mmu-miR-297b-3p	41.00	mmu-mir-297c	41.00	7.00	11.00	3.00	9.00	8.00	3.00	0.98	1.83	0.61	1.73	1.36	0.41
mmu-miR-297a-3p	41.00	mmu-mir-297c	41.00	7.00	11.00	3.00	9.00	8.00	3.00	0.98	1.83	0.61	1.73	1.36	0.41
mmu-miR-297c-5p	0.00	mmu-mir-297c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-297c-3p	41.00	mmu-mir-297c	41.00	7.00	11.00	3.00	9.00	8.00	3.00	0.98	1.83	0.61	1.73	1.36	0.41
mmu-miR-298-5p	288.00	mmu-mir-298	288.00	69.00	46.00	46.00	53.00	29.00	45.00	9.71	7.67	9.37	10.17	4.92	6.14
mmu-miR-298-3p	3.00	mmu-mir-298	3.00	0	1.00	0	0	2.00	0	0	0.17	0	0	0.34	0
mmu-miR-299a-5p	31.00	mmu-mir-299a	31.00	7.00	6.00	4.00	2.00	7.00	5.00	0.98	1.00	0.82	0.38	1.19	0.68
mmu-miR-299a-3p	141.00	mmu-mir-299a	141.00	29.00	29.00	21.00	20.00	16.00	26.00	4.08	4.84	4.28	3.84	2.72	3.55
mmu-miR-299b-5p	31.00	mmu-mir-299a	31.00	7.00	6.00	4.00	2.00	7.00	5.00	0.98	1.00	0.82	0.38	1.19	0.68
mmu-miR-299b-3p	141.00	mmu-mir-299a	141.00	29.00	29.00	21.00	20.00	16.00	26.00	4.08	4.84	4.28	3.84	2.72	3.55
mmu-miR-299b-5p	0.00	mmu-mir-299b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-299b-3p	4.00	mmu-mir-299b	4.00	1.00	0	1.00	2.00	0	0	0.14	0	0.20	0.38	0	0
mmu-miR-29a-5p	59.00	mmu-mir-29a	59.00	16.00	10.00	9.00	7.00	9.00	8.00	2.25	1.67	1.83	1.34	1.53	1.09
mmu-miR-29a-3p	105013.00	mmu-mir-29a	105013.00	22870.00	18518.00	17312.00	15932.00	14261.00	16120.00	3216.73	3087.84	3527.94	3057.08	2420.48	2198.85
mmu-miR-29b-1-5p	53.00	mmu-mir-29b-1	53.00	5.00	8.00	9.00	6.00	9.00	16.00	0.70	1.33	1.83	1.15	1.53	2.18
mmu-miR-29b-3p	2087.00	mmu-mir-29b-1	2087.00	511.00	411.00	355.00	277.00	233.00	300.00	71.87	68.53	72.34	53.15	39.55	40.92
mmu-miR-29b-3p	2088.00	mmu-mir-29b-2	2088.00	512.00	411.00	355.00	277.00	233.00	300.00	72.01	68.53	72.34	53.15	39.55	40.92
mmu-miR-29b-2-5p	33.00	mmu-mir-29b-2	33.00	7.00	5.00	4.00	5.00	8.00	4.00	0.98	0.83	0.82	0.96	1.36	0.55
mmu-miR-29c-5p	200.00	mmu-mir-29c	200.00	49.00	44.00	23.00	31.00	24.00	29.00	6.89	7.34	4.69	5.95	4.07	3.96
mmu-miR-29c-3p	413.00	mmu-mir-29c	413.00	93.00	90.00	64.00	62.00	43.00	61.00	13.08	15.01	13.04	11.90	7.30	8.32
mmu-miR-300-5p	0.00	mmu-mir-300	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-300-3p	261.00	mmu-mir-300	261.00	67.00	46.00	35.00	43.00	28.00	42.00	9.42	7.67	7.13	8.25	4.75	5.73
mmu-miR-301a-5p	281.00	mmu-mir-301a	281.00	68.00	41.00	52.00	44.00	30.00	46.00	9.56	6.84	10.60	8.44	5.09	6.27
mmu-miR-301a-3p	29.00	mmu-mir-301a	29.00	5.00	7.00	5.00	4.00	3.00	5.00	0.70	1.17	1.02	0.77	0.51	0.68
mmu-miR-301b-5p	12.00	mmu-mir-301b	12.00	2.00	0	3.00	1.00	0	6.00	0.28	0	0.61	0.19	0	0.82
mmu-miR-301b-3p	2.00	mmu-mir-301b	2.00	0	2.00	0	0	0	0	0	0.33	0	0	0	0
mmu-miR-302a-5p	0.00	mmu-mir-302a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-302a-3p	0.00	mmu-mir-302a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-302b-5p	0.00	mmu-mir-302b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-302b-3p	1.00	mmu-mir-302b	1.00	0	1.00	0	0	0	0	0	0.17	0	0	0	0
mmu-miR-302c-5p	0.00	mmu-mir-302c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-302c-3p	0.00	mmu-mir-302c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-302d-5p	0.00	mmu-mir-302d	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-302d-3p	0.00	mmu-mir-302d	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3057-5p	60.00	mmu-mir-3057	60.00	14.00	14.00	11.00	8.00	9.00	4.00	1.97	2.33	2.24	1.54	1.53	0.55
mmu-miR-3057-3p	2.00	mmu-mir-3057	2.00	1.00	0	0	1.00	0	0	0.14	0	0	0.19	0	0
mmu-miR-3058-5p	8.00	mmu-mir-3058	8.00	1.00	0	3.00	1.00	1.00	2.00	0.14	0	0.61	0.19	0.17	0.27
mmu-miR-3058-3p	27.00	mmu-mir-3058	27.00	3.00	3.00	4.00	5.00	5.00	7.00	0.42	0.50	0.82	0.96	0.85	0.95
mmu-miR-3059-5p	2.00	mmu-mir-3059	2.00	0	0	0	0	1.00	1.00	0	0	0	0	0.17	0.14
mmu-miR-3059-3p	0.00	mmu-mir-3059	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3060-5p	0.00	mmu-mir-3060	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3060-3p	58.00	mmu-mir-3060	58.00	13.00	12.00	3.00	10.00	9.00	11.00	1.83	2.00	0.61	1.92	1.53	1.50
mmu-miR-3061-5p	17.00	mmu-mir-3061	17.00	4.00	2.00	6.00	3.00	1.00	1.00	0.56	0.33	1.22	0.58	0.17	0.14
mmu-miR-3061-3p	29.00	mmu-mir-3061	29.00	6.00	1.00	3.00	8.00	3.00	8.00	0.84	0.17	0.61	1.54	0.51	1.09
mmu-miR-3062-5p	5.00	mmu-mir-3062	5.00	1.00	1.00	0	2.00	0	1.00	0.14	0.17	0	0.38	0	0.14
mmu-miR-3062-3p	0.00	mmu-mir-3062	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3063-5p	0.00	mmu-mir-3063	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3063-3p	0.00	mmu-mir-3063	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3064-5p	42.00	mmu-mir-3064	42.00	10.00	7.00	5.00	2.00	6.00	12.00	1.41	1.17	1.02	0.38	1.02	1.64
mmu-miR-3064-3p	4.00	mmu-mir-3064	4.00	2.00	0	1.00	1.00	0	0	0.28	0	0.20	0.19	0	0
mmu-miR-3065-5p	2.00	mmu-mir-3065	2.00	0	0	0	1.00	0	1.00	0	0	0	0.19	0	0.14
mmu-miR-3065-3p	0.00	mmu-mir-3065	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3066-5p	113.00	mmu-mir-3066	113.00	14.00	15.00	21.00	24.00	20.00	19.00	1.97	2.50	4.28	4.61	3.39	2.59
mmu-miR-3066-3p	10.00	mmu-mir-3066	10.00	0	1.00	1.00	3.00	4.00	1.00	0	0.17	0.20	0.58	0.68	0.14
mmu-miR-3067-5p	0.00	mmu-mir-3067	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3067-3p	0.00	mmu-mir-3067	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3068-5p	245.00	mmu-mir-3068	245.00	70.00	51.00	46.00	19.00	24.00	35.00	9.85	8.50	9.37	3.65	4.07	4.77
mmu-miR-3068-3p	406.00	mmu-mir-3068	406.00	118.00	77.00	57.00	55.00	45.00	54.00	16.60	12.84	11.62	10.55	7.64	7.37
mmu-miR-3069-5p	0.00	mmu-mir-3069	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3069-3p	4.00	mmu-mir-3069	4.00	2.00	1.00	0	0	0	1.00	0.28	0.17	0	0	0	0.14
mmu-miR-3070-5p	0.00	mmu-mir-3070-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3070-3p	0.00	mmu-mir-3070-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3070-5p	0.00	mmu-mir-3070-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3070-2-3p	0.00	mmu-mir-3070-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3071-5p	0.00	mmu-mir-3071	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3071-3p	0.00	mmu-mir-3071	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3072-5p	0.00	mmu-mir-3072	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3072-3p	2.00	mmu-mir-3072	2.00	1.00	0	0	1.00	0	0	0.14	0	0	0.19	0	0
mmu-miR-3073a-5p	0.00	mmu-mir-3073a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3073a-3p	0.00	mmu-mir-3073a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3073b-5p	1.00	mmu-mir-3073b	1.00	0	0	1.00	0	0	0	0	0	0.20	0	0	0
mmu-miR-3073b-3p	0.00	mmu-mir-3073b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3074-5p	49.00	mmu-mir-3074-1	49.00	9.00	5.00	8.00	14.00	9.00	4.00	1.27	0.83	1.63	2.69	1.53	0.55
mmu-miR-3074-1-3p	5.00	mmu-mir-3074-1	5.00	0	2.00	0	1.00	0	2.00	0	0.33	0	0.19	0	0.27
mmu-miR-3074-5p	48.00	mmu-mir-3074-2	48.00	9.00	5.00	7.00	14.00	9.00	4.00	1.27	0.83	1.43	2.69	1.53	0.55
mmu-miR-3074-2-3p	0.00	mmu-mir-3074-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3075-5p	1.00	mmu-mir-3075	1.00	0	0	0	0	1.00	0	0	0	0	0	0.17	0
mmu-miR-3075-3p	0.00	mmu-mir-3075	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3076-5p	51.00	mmu-mir-3076	51.00	12.00	12.00	3.00	8.00	8.00	8.00	1.69	2.00	0.61	1.54	1.36	1.09
mmu-miR-3076-3p	156.00	mmu-mir-3076	156.00	22.00	27.00	20.00	27.00	27.00	33.00	3.09	4.50	4.08	5.18	4.58	4.50
mmu-miR-3077-5p	0.00	mmu-mir-3077	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3077-3p	4.00	mmu-mir-3077	4.00	0	0	0	0	1.00	3.00	0	0	0	0	0.17	0.41
mmu-miR-3078-5p	1.00	mmu-mir-3078	1.00	1.00	0	0	0	0	0	0.14	0	0	0	0	0
mmu-miR-3078-3p	0.00	mmu-mir-3078	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3079-5p	0.00	mmu-mir-3079	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3079-3p	0.00	mmu-mir-3079	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3080-5p	1.00	mmu-mir-3080	1.00	0	0	0	0	0	1.00	0	0	0	0	0	0.14
mmu-miR-3080-3p	1.00	mmu-mir-3080	1.00	0	0	0	0	0	1.00	0	0	0	0	0	0.14
mmu-miR-3081-5p	4.00	mmu-mir-3081	4.00	1.00	1.00	0	0	1.00	1.00	0.14	0.17	0	0	0.17	0.14
mmu-miR-3081-3p	1273.00	mmu-mir-3081	1273.00	273.00	220.00	164.00	188.00	194.00	234.00	38.40	36.68	33.42	36.07	32.93	31.92
mmu-miR-3082-5p	4.00	mmu-mir-3082	4.00	1.00	0	0	1.00	0	2.00	0.14	0	0	0.19	0	0.27
mmu-miR-3082-3p	37.00	mmu-mir-3082	37.00	11.00	8.00	6.00	3.00	5.00	4.00	1.55	1.33	1.22	0.58	0.85	0.55
mmu-miR-3083-5p	7.00	mmu-mir-3083	7.00	2.00	0	2.00	1.00	0	2.00	0.28	0	0.41	0.19	0	0.27
mmu-miR-3083-3p	0.00	mmu-mir-3083	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3083b-5p	0.00	mmu-mir-3083b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3083b-3p	0.00	mmu-mir-3083b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3084-5p	20.00	mmu-mir-3084-1	20.00	2.00	2.00	3.00	3.00	5.00	5.00	0.28	0.33	0.61	0.58	0.85	0.68
mmu-miR-3084-3p	14.00	mmu-mir-3084-1	14.00	3.00	4.00	0	0	4.00	3.00	0.42	0.67	0	0	0.68	0.41
mmu-miR-3084-5p	20.00	mmu-mir-3084-2	20.00	2.00	2.00	3.00	3.00	5.00	5.00	0.28	0.33	0.61	0.58	0.85	0.68
mmu-miR-3084-3p	14.00	mmu-mir-3084-2	14.00	3.00	4.00	0	0	4.00	3.00	0.42	0.67	0	0	0.68	0.41
mmu-miR-3085-5p	0.00	mmu-mir-3085	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3085-3p	1.00	mmu-mir-3085	1.00	0	0	0	1.00	0	0	0	0	0	0.19	0	0
mmu-miR-3086-5p	4.00	mmu-mir-3086	4.00	1.00	2.00	1.00	0	0	0	0.14	0.33	0.20	0	0	0
mmu-miR-3086-3p	0.00	mmu-mir-3086	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3087-5p	1.00	mmu-mir-3087	1.00	0	0	1.00	0	0	0	0	0	0.20	0	0	0
mmu-miR-3087-3p	5.00	mmu-mir-3087	5.00	1.00	0	0	1.00	2.00	1.00	0.14	0	0	0.19	0.34	0.14
mmu-miR-3088-5p	0.00	mmu-mir-3088	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3088-3p	0.00	mmu-mir-3088	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3089-5p	0.00	mmu-mir-3089	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3089-3p	13.00	mmu-mir-3089	13.00	4.00	3.00	0	3.00	1.00	2.00	0.56	0.50	0	0.58	0.17	0.27
mmu-miR-3090-5p	0.00	mmu-mir-3090	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3090-3p	1.00	mmu-mir-3090	1.00	0	0	1.00	0	0	0	0	0	0.20	0	0	0
mmu-miR-3091-5p	1.00	mmu-mir-3091	1.00	0	0	1.00	0	0	0	0	0	0.20	0	0	0
mmu-miR-3091-3p	4.00	mmu-mir-3091	4.00	3.00	1.00	0	0	0	0	0.42	0.17	0	0	0	0
mmu-miR-3092-5p	0.00	mmu-mir-3092	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3092-3p	0.00	mmu-mir-3092	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3093-5p	0.00	mmu-mir-3093	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3093-3p	0.00	mmu-mir-3093	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3094-5p	1.00	mmu-mir-3094	1.00	1.00	0	0	0	0	0	0.14	0	0	0	0	0
mmu-miR-3094-3p	3.00	mmu-mir-3094	3.00	0	1.00	0	0	0	2.00	0	0.17	0	0	0	0.27
mmu-miR-3095-5p	3.00	mmu-mir-3095	3.00	0	0	0	0	0	3.00	0	0	0	0	0	0.41
mmu-miR-3095-3p	24.00	mmu-mir-3095	24.00	1.00	2.00	1.00	6.00	3.00	11.00	0.14	0.33	0.20	1.15	0.51	1.50
mmu-miR-3097-5p	50.00	mmu-mir-3097	50.00	7.00	6.00	11.00	9.00	7.00	10.00	0.98	1.00	2.24	1.73	1.19	1.36
mmu-miR-3097-3p	13.00	mmu-mir-3097	13.00	1.00	4.00	2.00	2.00	1.00	3.00	0.14	0.67	0.41	0.38	0.17	0.41
mmu-miR-3098-5p	2.00	mmu-mir-3098	2.00	0	1.00	1.00	0	0	0	0	0.17	0.20	0	0	0
mmu-miR-3098-3p	10.00	mmu-mir-3098	10.00	4.00	2.00	3.00	0	1.00	0	0.56	0.33	0.61	0	0.17	0
mmu-miR-3099-5p	0.00	mmu-mir-3099	0.00	0	0	0	0	0	0	0	0	0	0	0	0
mmu-miR-3099-3p	18.00	mmu-mir-3099	18.00	4.00	1.00	6.00	3.00	3.00	1.00	0.56	0.17	1.22	0.58	0.51	0.14
